RegionID,fire_name,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023,9/30/2023,10/31/2023,11/30/2023,12/31/2023,1/31/2024,2/29/2024,3/31/2024,4/30/2024,5/31/2024,6/30/2024,7/31/2024,8/31/2024,9/30/2024,10/31/2024,11/30/2024,12/31/2024,1/31/2025,2/28/2025,3/31/2025,4/30/2025,5/31/2025,6/30/2025
685,,166,Pinal County,county,AZ,AZ,"Phoenix-Mesa-Chandler, AZ",04,021,251169.3116893184,252147.92510191933,252541.40752658062,253999.16691294019,258262.0718537719,260753.33465733752,261998.14232976336,262766.72216657276,263406.79624280095,264671.7062660445,264269.1380255376,263331.2074048853,262156.20574323763,261762.44559774385,262000.07465861668,260537.53410157957,258122.4442248723,255508.31369793127,253322.65873288238,250697.55067076717,246268.78009704695,242703.4720363647,239639.31242955138,237925.09988948307,235709.76476018902,233342.0187676641,229962.35523921004,225695.95422791794,219860.97089734185,212934.6347,204688.54091628353,196069.79952082978,187937.0954697992,179311.03903775392,171180.88489248106,164053.2422742851,158265.12345166295,153424.54822705244,148254.92618777254,143828.15655123562,139936.48264372922,136893.1250218318,134578.91520871277,132435.8744773368,130174.39865461313,128010.30537972452,127074.65632091374,126709.15940049199,127350.30124797736,128447.15846347099,129748.70911616784,129681.3924709091,127689.29781719681,124955.36301695001,123293.0970255157,123300.81919482611,125060.58715104702,126313.99471780514,126005.29690782515,124201.77477687555,122163.69145921765,120668.10639113338,118950.56049839071,117118.69587369118,114743.53095358571,113103.6221209845,111418.7237582447,110343.48648548912,109322.12079104467,108859.44158501142,109252.9470660846,110822.81252528164,111645.83914000542,111663.55007125874,110812.35686247701,111392.73199488204,113182.7232014564,115939.13781600051,118987.8973895068,121977.65504595115,124878.43332967216,127374.79087625502,129501.23486994348,130998.76855904602,132403.61452672075,133934.23190686727,135991.2492047452,138598.49748551415,141454.62343160517,144380.60679143821,146822.5401160311,148783.14561980907,150399.76869627225,151797.28833208527,152929.3014208556,153475.83382504698,154033.44228166243,154874.3547393741,156160.45561657823,157621.14938796114,158969.08583191794,160174.6568535137,160881.61259366656,160919.8803115959,160737.55759364073,160381.16593035866,160445.93245350156,160342.7292883851,160713.63129796297,161312.68744443826,162478.36628289518,163755.92414874316,165204.96092751794,166445.66727509972,167361.3948596477,167972.19687964927,168708.58652698252,169634.94787783033,170633.46643405964,171402.76830995854,173051.70859148653,175151.37392383438,177512.4452416153,179218.0412605185,180556.20718675762,181487.90960176103,181999.8511224503,182221.0552367874,182661.80704790077,183164.3700997948,183687.8626368367,184072.13455638615,184551.61896603298,185179.43972806944,186346.81156952205,187851.57549436935,189668.86461640013,191623.73581265777,193378.39632760393,194906.63832818464,196118.44630688624,197439.74388765916,198717.79316321787,199868.00082920026,200861.64939562863,202092.3218684429,203954.50352506607,206191.67764642462,208906.86912288886,211492.38741801822,214084.54382316957,216050.45298503773,217607.93334458992,219007.59259500224,220517.84031221856,221993.05594410482,223851.75657538496,226015.69445752513,228227.38560783863,229779.9815797968,230819.81602346964,231701.9108517381,232713.5524926633,233810.89471175484,234994.8911807751,236195.3637103809,237456.10627471862,238704.49561450083,240379.88535649315,242300.37691014842,244463.98416715037,246307.55381727047,247950.15862852335,249619.0999500115,251851.45996565974,254928.2762537816,259314.26682998773,264471.5148,270289.3178201148,276058.54525536374,281876.66130223055,287933.64485624497,295431.0318,304226.05386769766,314922.38161846355,326528.2871517974,338420.19557907875,349043.6042294224,357947.3008148582,365707.18555293354,372754.28316104616,378923.1866674037,384745.70161519427,391210.11098272284,399135.59493046737,408014.79803412437,416677.1502310227,424119.7435429118,428045.8346347951,427423.9648245056,422201.3057884749,414974.12408636016,406706.38128740963,398178.02936837304,389044.1253293398,381142.6141220729,375248.43521453463,372087.2879679164,370806.62760603527,371370.36228467064,373084.6341012783,375508.81616287347,377471.33750505676,378763.2444539901,379289.1407353564,379013.22616418777,379342.5826,380290.6857851988,382200.7243904261,383885.50196250185,384895.0289042758,384825.9006956035,383938.4565741136,382577.5847492777,381454.35672834254,380620.6803,380146.8544,379726.76677971886,379072.7082825042,377875.4679238556,376327.4016799219,374926.9116962809,373915.99,372845.05834066303
2112,,291,Yavapai County,county,AZ,AZ,"Prescott Valley-Prescott, AZ",04,025,271817.51943776687,275286.28775048116,279227.71347166464,284113.4877741484,289760.7631,294349.34169017134,297367.33568195795,298882.1692261228,299359.41246918874,299537.9651284635,299245.79890615423,298105.4319475404,297238.83442616055,297110.01970173436,297427.4941020242,297040.47877460433,295808.22526267054,294229.74075135635,292121.6490728024,289532.0157902422,286804.6244450142,283952.0013630169,281043.1432577229,278392.43184626324,276625.1709091118,275556.9228547373,273699.7530966631,271166.7565335994,267300.1892325766,263289.5242420433,259438.0213598979,255664.81039351257,252883.88884449063,249900.79013953905,247191.42052858556,243105.5987,238884.60706229447,235235.31192901035,231953.54287731007,228605.8937801728,224963.71561280475,221745.61813079464,218458.4716075162,214747.93600015945,210554.3962477649,206832.7718481283,203936.49873072383,201822.50807614578,200156.91064847866,198695.71028189958,197292.18939807056,195026.4147,193258.56864734253,191521.88845514288,190555.8230790371,189710.7879,188949.17902979697,188080.93842790497,186746.74431789768,185658.9654848891,183605.9845850241,180452.4381053429,177194.98526022784,175266.16355039435,174494.23359387997,172889.64451547226,170746.54726437654,169055.05995445533,168206.47123489642,168080.46446667155,167397.2740048115,166934.67479828268,166622.96810267452,166928.2310722646,167854.8317832177,169113.24853135215,170652.2775911794,172663.29782005915,174839.54985058508,177021.3875178609,179076.19449735488,181041.79825437246,183184.73582852443,185249.10592975895,187060.69513278548,188948.05864513395,191084.01988667087,193938.2182481688,196980.70805689032,200297.04269403502,203383.53111518684,206267.32964415793,208603.59943654397,210714.86667649366,212632.01620015025,214668.80591697068,216273.5924,217549.90610882532,218513.8403603457,219758.08175843288,221438.17954282532,223356.63047746848,225309.9652725054,227122.16738391272,228763.06084150486,230343.4926567969,232212.64819185133,234175.5362195849,235932.9573587687,237373.60258087012,238740.44628266254,240449.7183641207,242071.66600800146,243703.98322148994,245390.9468370699,247296.13012930634,249153.9723736903,251149.18512400225,253127.1830862295,255312.7385015077,258730.15137718167,262438.4218320151,265562.6431158628,266775.70679029584,267075.60931278387,267220.2864060904,267555.6665135241,267922.9256746228,268408.7101289058,269130.4112531391,270316.7459847935,271836.58892006363,273249.0373229109,274806.36958487745,276540.87508857116,278580.3876392882,280195.87740706216,281939.8653599958,283823.0066116483,285907.8339795019,287818.1763953406,289619.44091612875,291778.71237696963,294250.2111344318,296749.80347636057,299110.96400755324,301294.26367547736,303219.83515296574,304889.87489178043,306816.6630668688,309336.27125420485,312124.70082739537,314429.1844474221,316320.5796403973,318138.93826825754,319821.3518802936,322008.60893421544,324919.64890555036,328036.1179330053,330354.4075490244,331797.97436700505,333091.9772582411,334162.2898503026,335203.08648500504,336189.0694112669,337393.0011809429,338939.8932693542,340732.48571349337,342987.25663920183,345363.02992717904,347976.76914405316,350217.65227478347,351211.3463749776,351820.81893271295,353062.81520808785,356137.474,361015.0391106007,367080.8012038281,373901.04435400973,380443.9002176929,386431.38643071515,392584.33449081244,399426.2751712245,407696.7996353275,417864.2248094163,429380.7069990447,440331.34702732513,448623.6897151263,454538.6863,459742.7908993883,465528.57753273874,471565.4124941979,477544.24496798526,483808.15957500535,492612.5340508148,503306.31336620444,514300.0989333324,522355.1440949502,525224.9819055639,523164.4171248292,517199.4534690741,511462.41966521024,505966.1333238089,501471.65830372256,496547.18521224655,492505.1316056995,489697.0053179322,488943.60878776124,489947.20941759547,492571.87759662187,495776.12866797694,499227.4608303393,501934.1102470571,504181.6905688012,505550.79815266404,506135.4287254582,506461.4797882666,507415.4140077568,509057.86289761914,510897.70052988624,512153.8802,512435.79508425645,511872.75169388397,511110.7902372776,510945.7728913943,511465.376,512492.9354925649,513576.29211526597,513801.5711605116,513172.9156306372,511929.05410649645,511085.9869146989,510316.5670839087,509518.74897970614
1210,,321,Mohave County,county,AZ,AZ,"Lake Havasu City-Kingman, AZ",04,015,232392.5913361898,235992.96612416228,239371.4910536463,242714.11063835662,246286.7439587424,249196.99925719775,251516.03577751786,252418.92947695238,253514.25755622747,254242.25795453726,254445.73511165916,253683.30198202154,252711.14557888647,252438.21375823495,251711.30031594596,250045.12377133477,247187.92397962857,243931.4095984647,240715.00475017694,237721.26449584277,234974.52904803262,232100.66964215096,229027.5536390346,226199.14200174974,223315.4130031689,220513.8854637791,218129.55531801042,216133.82996971463,213388.9785312108,209415.2715344386,204507.55062922472,199787.3360922778,195247.62322161754,191810.8948565613,188017.0586996686,184552.2890941857,180788.63283081652,177561.27162844464,173639.6849686453,169374.59345692204,165129.67906528362,161303.95315820587,158133.6092841091,155115.03991787756,152173.72426327982,149611.9845369083,148057.86070474325,147314.8148781737,146398.92629843135,145615.48020773157,145019.1165010545,144740.02893161707,143597.90775529752,142505.97298256904,141407.01369381617,140804.2753240556,139944.95284848637,138682.6343920634,137139.4950045744,135368.3615127426,134034.30077257854,132795.68663336386,132120.9800628115,131515.60140029687,130958.4985474756,130203.46702250093,129449.56900075043,129242.90783329633,129547.29440262634,130178.0191800894,130521.88038552231,130507.94145518278,130770.27471080131,131060.5541203764,131347.38962495106,131211.8479429506,131373.6992426704,131845.52734752887,132500.85261610788,132893.71119298405,133169.2335764884,133494.52102971528,134219.63775849668,135264.93067729773,136688.17071510226,138129.3158890674,139761.50636292275,141145.70493175834,142715.15210466785,144187.3092567541,145647.3632908752,146946.13701153392,147934.8621646806,148823.81877354698,149448.8119336404,150296.35523917247,151461.83183719893,152797.91439555574,153874.16394443694,154496.59278498232,155039.31180671713,155648.01572543985,156319.65449568085,156787.53400099464,157078.29255498765,157270.9743947388,157837.5686497982,158703.8310113073,160445.66675727916,162613.58045545322,164834.15580463456,166388.32314861906,167511.14901332007,168527.40102960166,169491.0598,170298.70470233096,170827.50228662783,171346.34226525275,172064.04990266755,173225.2710584664,175132.28873440673,177035.70452172015,178580.1931201239,179063.70668551684,179184.58324848526,179259.0355,179599.43712349914,179902.99084587046,180307.09812017425,180705.41150768814,181520.88251141654,182406.70302963222,183397.2498677176,184249.70548477932,185191.12505267255,186431.31958475072,187735.99923264663,189424.8368910863,190833.00894946905,192204.20545933978,193269.40697263402,194545.09098194438,196015.46413587464,197600.92830244952,198989.9554093364,200225.55381957357,201777.2449725794,203400.31840173845,205279.7014312425,207072.90891865376,209204.8178867835,211413.4516863244,213646.41907977007,215765.33634018325,217820.40356271606,219765.90776770492,221538.46331013518,223389.60774673373,225081.46137802358,226667.01437588164,227795.18306037283,228964.15769514538,230295.48395097707,231942.7636439779,233575.12495055233,235225.38404943395,237044.72612514414,239072.69595177224,240434.1313678252,241259.55046018914,241916.41227174757,243091.80356129477,244204.4635770762,245714.28457664893,248270.4462,252178.9579,257397.69288269358,262514.41264064296,267681.1986547368,272209.2190262002,276780.91922834865,281850.1045849232,287962.2047935712,295423.35519160423,303693.4721735918,312149.2758342431,319848.16205497616,326272.0652533665,330746.0273235774,334195.5621,337069.7529184678,340297.5218,343747.8438772142,347973.48904642946,353197.68054701295,359778.9977596525,366712.44919421105,373052.0839032272,376365.0319659204,375986.39466179674,372660.0076,369004.2582781555,364701.1139474402,360379.8494837599,355477.8289443699,351682.0272701299,349300.3095365481,348757.8147832171,349902.95693086414,351427.82395732007,352629.4403532229,353118.56013626774,353032.5588159021,352552.48710027133,351946.12324234546,351208.56764909346,351415.8053532278,352408.5847969292,353944.99445692956,355069.7144443703,355882.9352375905,356078.1508659078,355924.0666303653,355371.3946670349,355082.74890617636,355125.4241350731,355187.6146447235,355095.8006,354657.6190446711,354134.9040691897,353461.3601571785,352929.0156565611,352507.8784,352090.5155662327
347,,334,Yuma County,county,AZ,AZ,"Yuma, AZ",04,027,203610.07413874284,205302.76705487608,207794.28634698185,210675.93683035744,214525.7412425954,216755.00918198357,218092.54700251922,219891.8837951492,221656.0902892823,223062.49106074587,223293.62569735365,222640.8104,222160.7817256838,221396.69766340157,220858.4194359751,220092.12939232355,218546.03311837153,217177.72339095673,216263.13195232462,215609.1390804348,214550.84157693337,213487.3841973614,212663.1287545796,211955.1706509099,210221.70358431534,207440.91501217475,204781.50266648506,202549.2172021699,201118.96068499106,198767.67454531314,195960.6101842466,191654.92014264886,187514.06017764224,183392.31698053284,180812.55102677864,179163.50111429262,178742.02894630298,178813.9389519277,177892.34087006317,175137.1962360222,170954.80490353596,167220.90007471308,163434.44925021727,158657.75693485545,153429.59313435637,150957.94480937914,151419.3430470875,152786.7237614454,153707.98661869796,153744.61414954116,153976.48526078978,153641.9815340171,153363.70482608545,152424.7745426731,151538.22577565466,151194.75853438317,151861.0295164152,150800.20779994145,147684.4946152436,143444.83403359103,139759.6029666662,138224.31145127874,136788.00116673057,135280.92428879967,132983.73589913952,130369.13300751545,128065.57708033368,125623.18468750245,124049.92902244709,122647.76573122382,121441.7588134255,120850.65602754342,120294.4942196635,119607.6950098803,117804.12387409517,116275.65716498344,115495.30433521369,115446.53755713835,115637.14587823948,115804.47422826498,116052.1584587312,116267.64450532135,116502.19449611967,116534.68679189573,116084.60450944655,115398.35807093093,115100.71818003955,115604.46172035823,116907.01070195234,118318.43522307994,119599.68181891553,120592.55428760547,121351.34966698138,122094.0069237211,122543.43346753588,122779.12877024223,123092.43994936491,123755.02021179981,124679.42828832053,125726.1302595766,126740.33981047878,127583.27751088545,128227.69499810952,128610.83651615935,128896.32240368519,128761.97571527265,128755.83557127455,128697.94904268869,128996.34229103266,129466.84774749742,130244.73491327777,131060.1698944333,131774.66615024465,132402.7109419828,132913.5880099953,133405.99015021816,133914.60620162167,134421.7084634722,134663.7353118713,134517.2629938223,134587.94071963266,134909.9893443019,135500.7226600876,136069.9412334866,136568.79960908703,137120.5694284061,137455.15869475392,137912.52580626585,138323.99212344142,138905.3348913036,139454.99131910302,139914.83794937909,140110.51368765344,140042.4425948317,140213.18202590055,140738.52688910696,141607.66540801086,142588.83486084497,143590.92177976397,144392.38086837824,145062.0899609635,145579.46393048982,146335.0021373429,147048.60138346502,147943.92528492832,148747.6833484137,149707.8545091831,150551.21588404453,151329.07596684483,152074.19590040258,152849.66931568063,153494.9817504598,154067.5795389621,154737.4657,155797.67213971412,156739.86518729373,157833.5544711071,158931.75002406802,160256.48430449262,161382.57402093487,162182.47632166877,162861.42522833036,163367.98093741966,163961.91968864758,164342.9640410341,165016.8301023961,165868.48061112268,166878.1458219503,168234.5456853534,169712.1171023269,171423.01305735574,172769.93766222446,173490.6081480349,174196.60637568514,175158.2383999012,176841.7454194106,179146.09108094338,181930.44863467707,185162.0127328504,188492.1965566799,191829.55258750028,195304.81470037196,199051.94804623595,202991.36743407612,207257.36426723222,211890.9090922895,216267.6147651998,219763.26382455605,222219.52806679372,224391.14238062315,226923.63772934652,229949.99927238506,234146.6194683786,239494.28456132195,245619.04801149582,251675.3566307013,257023.68805052957,261819.6582136009,264898.16748518817,266020.8978142373,265612.7358827681,265085.0583350307,264470.9862626682,263331.00157662923,261225.94372004466,259335.08529178254,258400.93047697647,258887.66277075544,259979.29447317834,261509.8794,263126.0847,265126.6961402712,266840.9881355187,268074.1443160609,268836.5015260231,269331.8533067762,269598.2167075339,269800.20815435745,270027.35780686914,270471.1184,271134.9653749879,271511.1738213238,272202.14588227216,273230.3988,274575.4585253385,275653.8216,276226.2258705158,276830.6873202981,277340.1402,277550.5749562316,277528.85696048016,277698.0378462058,278106.5710449927,278413.33556173806
2207,,456,Coconino County,county,AZ,AZ,"Flagstaff, AZ",04,005,303480.6303958281,310222.1896955538,314481.8221571612,316086.6460193309,316840.27879884205,319746.8510067362,324351.37306102226,329558.7459509026,332066.07224587764,331559.2636563226,328700.4899,326982.9709587703,325985.68202198675,328338.07622202166,331255.96867574943,333659.81896105054,333512.6570697397,332669.33614594187,331581.3269031676,330894.0823957993,329290.78488255164,328224.6576841824,326528.89444635255,323990.55527341645,319894.7300260879,315783.5680547107,310879.58491682337,307779.4542795983,305474.6577044392,303761.89285783604,301686.8505935543,297920.8447133501,294377.4874194038,290780.17453984614,287378.49910205597,284205.6884660124,283063.1037544469,282041.40934226714,281634.4106687082,279449.1387795189,277427.29797484557,275162.9846,272722.4609810388,268085.35170597694,263586.6301,259321.79851230953,259771.59890242107,261945.85135122607,263952.39078718465,263678.2512426826,262314.99519514054,261394.39287702015,259830.94662091977,257411.73168352805,254290.02724115946,250991.68003645554,247409.6589269767,243332.46766268348,239955.78422060146,235979.9408889428,231101.9780775765,226295.4185729552,223279.1812247825,221555.80719384333,219681.6491535407,216979.72736087508,214721.49085690535,214100.52947026622,214838.56006125113,217100.1708822586,219171.53904973296,220923.62390610448,219691.48459772792,217547.04665821907,215684.90157948286,216488.5884716911,218514.2627188286,220892.90130178665,223247.7464197271,225423.7105915946,227344.39833939992,229278.7853608264,231246.28124438124,233509.86158203395,234929.4711,234861.3417340757,234202.06784629534,234724.59160255338,237304.24239541948,240586.77229237792,243774.10899431934,247187.8188520721,250866.2217561179,254298.25863999734,256262.81766065687,257456.6229979839,258924.49397490127,260756.25082662856,262634.77040906524,264472.1667184655,266638.28637781524,268798.4792515898,270405.3957147457,271922.5436465959,273550.9224765143,275141.9695916642,276248.10596887884,276933.3603675635,278615.3646714645,280821.6421478789,283416.9757568533,285487.8584496185,287611.5196866488,289450.6549411246,291090.9451111921,292631.6959494551,294265.77650810103,295832.2188920171,296994.2364553679,298356.87444009894,300438.76057991124,302454.3157833066,303987.7742980237,304779.69159684004,306045.96968047647,307561.6372636983,309564.8113582696,311710.82181875856,313922.9105872757,315981.43536690477,317467.03022700915,319231.40002552443,321819.9153,325812.1843778929,329888.47155189584,333210.01320090465,335282.17960819165,336715.84390978527,337718.83654209157,338507.99194221356,339307.70832241833,340172.1166,340796.92292124894,341504.1199,343480.2342217585,346155.25439552503,348990.58811439783,350813.4092698961,352994.0269362461,355079.9458142712,356991.5280343114,357838.9955840437,358173.03412312217,358212.2882477027,358366.41091527697,359038.82225257676,361284.4662049779,364702.8268987932,368011.0656576725,369847.27363930386,370706.5948385043,371657.12064818543,372587.81518968515,373699.29042770923,375023.6412591398,376182.49937050644,377404.2319577479,379057.5839318814,383011.71872891486,387448.23412409954,391407.51255007746,393843.7316527983,394367.69575152267,394328.23961654585,394721.9434185854,397808.2796707428,403253.51346042356,409830.90072161524,416969.63221076195,424384.99315727426,431764.2747327748,440557.2735340102,450444.84689920116,461724.9544506122,474887.86899068794,489690.6554639462,503457.4529927824,513880.76814668946,520531.62044604943,526953.9412670943,533395.0251249983,541174.5154377776,550448.9360996735,562405.8631097302,577968.6109258585,595112.9140117466,610845.2295289343,621995.7438,624631.4120275129,619754.4737077365,609679.2809447872,601148.1373979059,594025.6167052778,588979.9060619295,583716.5286504221,580009.3950516032,578049.2031212257,579708.0909635198,584659.4336781026,591819.7857,598419.2089167467,603553.5243670241,607193.1644497324,609506.9419707357,611111.8136764789,611027.2847981293,609255.8083965831,609835.6223448379,613984.3957927296,621008.5267886725,625940.2205286362,626975.8234540559,626668.3862570092,626096.0934350515,626853.7143350847,627899.2153765076,629591.9004,632165.7689556867,634648.0333202768,636549.211,636793.1312478945,636860.4337108956,636473.5678448532,636294.3623992194
1634,,513,Cochise County,county,AZ,AZ,"Sierra Vista-Douglas, AZ",04,003,,,,,,,,,,,,,,,,,,,,,,,,,,205328.6564329704,204244.39416528892,203920.50717576957,202630.28122335518,201601.53136344103,200196.06563401865,198707.54259097876,197230.07890053527,195310.64613512415,193506.17353968622,191402.83201133422,189659.2790036491,188400.61270453548,187630.50987893052,186838.1602738304,186132.42127092122,185188.37607609222,183975.38432993123,181953.86978376785,179718.85160608147,177398.7065758454,175468.90066930195,173846.88258553055,172840.12560096232,172245.5284594438,171851.5992239162,171656.32658924328,171308.68226521424,171027.82303236285,170469.19774792518,169747.37826955275,168873.99992663713,167682.44751254126,166446.9926208578,165105.67834583545,163976.70000886684,163064.0145591655,162008.4353183488,160915.7770052028,159661.97857122365,158583.9448998796,157792.17129863598,157157.73491731545,156964.88633628836,156987.38751428548,157413.2442918697,158056.76429276817,159146.0027392975,160587.48280440722,162219.3469512765,163661.80496326345,164953.61096770383,165980.94230833417,166508.2581487532,166294.95509835877,165817.87316827918,165239.70308892982,164958.74755067882,164628.8878245454,164482.9353038786,164381.04676330823,164839.0582062217,165515.03354474204,166168.77378418695,166394.4320501799,165852.78523163975,164673.40122405422,163106.2185938646,161627.5348139337,160505.9737941569,159725.18882494012,158731.6316219824,157357.2541101279,155538.29734235295,154395.15075244286,154226.0898951514,154757.0923357545,155334.14765028385,155255.65756058646,154567.29234992177,153584.78346428846,153071.50874082654,152805.29560102333,152545.57042506244,151865.25886882163,151239.80196975335,150898.5110977415,150924.85328690303,150815.2721463228,150618.38583940457,150369.8833267575,150427.92855511582,150825.78280924223,151321.71080705166,152037.83676358336,152559.5153784917,152606.11347515558,152146.5870970986,151635.3684016932,151209.85851091472,150794.62722337196,150443.73312912512,150591.8538696084,151129.66651392638,151862.8752849822,152459.34317809445,153030.14222943792,153450.88711901158,153847.34584856752,154106.9412987339,154433.28872319192,154571.92584951644,154887.2232053038,155538.3631463769,156703.8266851987,157848.62637073622,158757.63788684568,159449.00775462642,159954.39850997902,160475.06336055102,161048.55655763953,161982.47073640232,162447.6788366145,162782.65538470898,162822.32917425333,163252.82247405022,163612.78327305996,164323.32705081266,165102.74229212385,166157.72971551042,167037.24663697995,168257.29869962545,170028.06002045807,172357.43490607696,174680.3541616062,176761.61064439756,178714.24049749644,180520.04830986165,182435.36390108455,184023.89916478613,185590.2024339017,186881.6589093063,187954.83336524447,189429.79988631248,191277.40979025772,193710.80942248346,195720.0622357646,196687.84650354952,196670.0213380101,196570.14387614533,197215.5241380497,199067.10843758853,200831.13681007782,202533.4761697156,203890.0481051953,205639.53397186365,207939.25167128164,210220.77439238538,212638.6614919499,215423.73044367126,219072.5072934593,223052.53753094995,226607.26440282827,229433.69145884505,231704.60705106976,233916.77217809868,235942.18529741745,238588.00225619518,241711.14661327272,245456.71817539367,249396.78839026554,253138.67318350635,256916.87795234192,259029.46586857433,259192.17991870103,257754.02718298408,256226.63016617802,254817.3998463844,253093.43697409565,252145.2155605691,251411.77014327983,250789.26414474507,249977.49476376697,250536.3883,252159.72700915803,253527.2810130661,254173.1468827061,254430.00494710554,254648.78427370914,254904.20388102345,254841.61152201498,255568.0127765216,256870.2922679081,258853.16025688263,260606.3067794812,261669.13242000225,262146.0190377848,261772.63537260296,260876.46126292623,259963.4989904767,259643.52700504832,259652.99890434256,260156.3419037587,260344.3643360534,260729.88320155526,261106.09053503617,261873.94714286356,262581.22789046407,262824.8123707536
