STID,DATE,FUEL_TYPE,FUEL_VARIATION,PERCENT,NAME,GACC,GROUP,LAT,LON,ELE
555,4/27/2021,Manzanita,Greenleaf,169,Henrys,NOCC,Eldorado NF,38.6055,-120.5842,3400
555,5/17/2021,Manzanita,Greenleaf,173,Henrys,NOCC,Eldorado NF,38.6055,-120.5842,3400
555,5/24/2021,Manzanita,Greenleaf,146,Henrys,NOCC,Eldorado NF,38.6055,-120.5842,3400
555,6/9/2021,Manzanita,Greenleaf,129,Henrys,NOCC,Eldorado NF,38.6055,-120.5842,3400
555,6/23/2021,Manzanita,Greenleaf,112,Henrys,NOCC,Eldorado NF,38.6055,-120.5842,3400
555,7/6/2021,Manzanita,Greenleaf,99,Henrys,NOCC,Eldorado NF,38.6055,-120.5842,3400
555,7/21/2021,Manzanita,Greenleaf,75,Henrys,NOCC,Eldorado NF,38.6055,-120.5842,3400
555,8/16/2021,Manzanita,Greenleaf,70,Henrys,NOCC,Eldorado NF,38.6055,-120.5842,3400
