STID,DATE,FUEL_TYPE,FUEL_VARIATION,PERCENT,NAME,GACC,GROUP,LAT,LON,ELE
240,5/1/2020,1000-Hour,None,6,CNF Scout Camp,SWCC,USFS - Coronado NF,32.48111111111111,-110.725,7554
240,11/16/2020,1000-Hour,None,7,CNF Scout Camp,SWCC,USFS - Coronado NF,32.48111111111111,-110.725,7554
240,5/1/2020,Oak,Silverleaf,80,CNF Scout Camp,SWCC,USFS - Coronado NF,32.48111111111111,-110.725,7554
240,11/16/2020,Oak,Silverleaf,68,CNF Scout Camp,SWCC,USFS - Coronado NF,32.48111111111111,-110.725,7554
240,5/1/2020,Pine,Ponderosa,83,CNF Scout Camp,SWCC,USFS - Coronado NF,32.48111111111111,-110.725,7554
240,11/16/2020,Pine,Ponderosa,82,CNF Scout Camp,SWCC,USFS - Coronado NF,32.48111111111111,-110.725,7554
