STID,DATE,FUEL_TYPE,FUEL_VARIATION,PERCENT,NAME,GACC,GROUP,LAT,LON,ELE
163,6/8/2020,1000-Hour,None,20,CA-KNP Red Fir,SOCC,Sequoia-Kings NP,36.60472222222222,-118.7683333,6983
163,7/13/2020,1000-Hour,None,9,CA-KNP Red Fir,SOCC,Sequoia-Kings NP,36.60472222222222,-118.7683333,6983
163,8/27/2020,1000-Hour,None,7,CA-KNP Red Fir,SOCC,Sequoia-Kings NP,36.60472222222222,-118.7683333,6983
163,10/7/2020,1000-Hour,None,5,CA-KNP Red Fir,SOCC,Sequoia-Kings NP,36.60472222222222,-118.7683333,6983
163,12/2/2020,1000-Hour,None,10,CA-KNP Red Fir,SOCC,Sequoia-Kings NP,36.60472222222222,-118.7683333,6983
