STID,DATE,FUEL_TYPE,FUEL_VARIATION,PERCENT,NAME,GACC,GROUP,LAT,LON,ELE
1669,5/9/2019,1000-Hour,None,25,Lane Creek,NWCC,NW09-COF,48.6167,-118.2667,4400
1669,5/30/2019,1000-Hour,None,28,Lane Creek,NWCC,NW09-COF,48.6167,-118.2667,4400
1669,6/13/2019,1000-Hour,None,21,Lane Creek,NWCC,NW09-COF,48.6167,-118.2667,4400
1669,7/1/2019,1000-Hour,None,23,Lane Creek,NWCC,NW09-COF,48.6167,-118.2667,4400
1669,7/22/2019,1000-Hour,None,25,Lane Creek,NWCC,NW09-COF,48.6167,-118.2667,4400
1669,8/5/2019,1000-Hour,None,15,Lane Creek,NWCC,NW09-COF,48.6167,-118.2667,4400
1669,8/22/2019,1000-Hour,None,12,Lane Creek,NWCC,NW09-COF,48.6167,-118.2667,4400
