STID,DATE,FUEL_TYPE,FUEL_VARIATION,PERCENT,NAME,GACC,GROUP,LAT,LON,ELE
38,6/10/2021,1000-Hour,None,6,ASF Fill Tank,SWCC,USFS - Apache-Sitgreaves NF,34.2391,-110.3189,6900
