STID,DATE,FUEL_TYPE,FUEL_VARIATION,PERCENT,NAME,GACC,GROUP,LAT,LON,ELE
981,5/15/2012,Sagebrush,Mountain Big,138,Red Feather,RMCC,Arapaho and Roosevelt NF,40.7625,-105.6188889,8216
981,5/30/2012,Sagebrush,Mountain Big,163,Red Feather,RMCC,Arapaho and Roosevelt NF,40.7625,-105.6188889,8216
981,6/13/2012,Sagebrush,Mountain Big,159,Red Feather,RMCC,Arapaho and Roosevelt NF,40.7625,-105.6188889,8216
981,7/1/2012,Sagebrush,Mountain Big,156,Red Feather,RMCC,Arapaho and Roosevelt NF,40.7625,-105.6188889,8216
981,7/14/2012,Sagebrush,Mountain Big,136,Red Feather,RMCC,Arapaho and Roosevelt NF,40.7625,-105.6188889,8216
981,7/30/2012,Sagebrush,Mountain Big,134,Red Feather,RMCC,Arapaho and Roosevelt NF,40.7625,-105.6188889,8216
981,8/14/2012,Sagebrush,Mountain Big,103,Red Feather,RMCC,Arapaho and Roosevelt NF,40.7625,-105.6188889,8216
981,9/1/2012,Sagebrush,Mountain Big,102,Red Feather,RMCC,Arapaho and Roosevelt NF,40.7625,-105.6188889,8216
981,9/16/2012,Sagebrush,Mountain Big,94,Red Feather,RMCC,Arapaho and Roosevelt NF,40.7625,-105.6188889,8216
981,9/30/2012,Sagebrush,Mountain Big,94,Red Feather,RMCC,Arapaho and Roosevelt NF,40.7625,-105.6188889,8216
981,10/10/2012,Sagebrush,Mountain Big,84,Red Feather,RMCC,Arapaho and Roosevelt NF,40.7625,-105.6188889,8216
