STID,DATE,FUEL_TYPE,FUEL_VARIATION,PERCENT,NAME,GACC,GROUP,LAT,LON,ELE
866,5/4/2022,1000-Hour,None,10,Oak Knoll,NOCC,Klamath NF,41.83861111111111,-122.8502778,1940
866,5/18/2022,1000-Hour,None,11,Oak Knoll,NOCC,Klamath NF,41.83861111111111,-122.8502778,1940
866,6/1/2022,1000-Hour,None,7,Oak Knoll,NOCC,Klamath NF,41.83861111111111,-122.8502778,1940
866,6/15/2022,1000-Hour,None,9,Oak Knoll,NOCC,Klamath NF,41.83861111111111,-122.8502778,1940
866,7/6/2022,1000-Hour,None,7,Oak Knoll,NOCC,Klamath NF,41.83861111111111,-122.8502778,1940
866,7/17/2022,1000-Hour,None,5,Oak Knoll,NOCC,Klamath NF,41.83861111111111,-122.8502778,1940
