STID,DATE,FUEL_TYPE,FUEL_VARIATION,PERCENT,NAME,GACC,GROUP,LAT,LON,ELE
253,4/3/2020,1000-Hour,None,16,COF Baker,SWCC,USFS - Coconino NF,34.45638889,-111.4063889,7260
253,5/7/2020,1000-Hour,None,12,COF Baker,SWCC,USFS - Coconino NF,34.45638889,-111.4063889,7260
253,6/3/2020,1000-Hour,None,8,COF Baker,SWCC,USFS - Coconino NF,34.45638889,-111.4063889,7260
253,7/8/2020,1000-Hour,None,7,COF Baker,SWCC,USFS - Coconino NF,34.45638889,-111.4063889,7260
253,9/27/2020,1000-Hour,None,9,COF Baker,SWCC,USFS - Coconino NF,34.45638889,-111.4063889,7260
253,10/15/2020,1000-Hour,None,6,COF Baker,SWCC,USFS - Coconino NF,34.45638889,-111.4063889,7260
