STID,DATE,FUEL_TYPE,FUEL_VARIATION,PERCENT,NAME,GACC,GROUP,LAT,LON,ELE
206,6/16/2021,1000-Hour,None,10,Chiloquin,NWCC,NW07-LFC,42.57694444444445,-121.8938889,4492
206,7/1/2021,1000-Hour,None,7,Chiloquin,NWCC,NW07-LFC,42.57694444444445,-121.8938889,4492
206,7/18/2021,1000-Hour,None,5,Chiloquin,NWCC,NW07-LFC,42.57694444444445,-121.8938889,4492
206,6/16/2021,Bitterbrush,Antelope,143,Chiloquin,NWCC,NW07-LFC,42.57694444444445,-121.8938889,4492
206,7/1/2021,Bitterbrush,Antelope,134,Chiloquin,NWCC,NW07-LFC,42.57694444444445,-121.8938889,4492
206,7/18/2021,Bitterbrush,Antelope,98,Chiloquin,NWCC,NW07-LFC,42.57694444444445,-121.8938889,4492
