STID,DATE,FUEL_TYPE,FUEL_VARIATION,PERCENT,NAME,GACC,GROUP,LAT,LON,ELE
628,5/28/2014,1000-Hour,None,17,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,6/1/2014,1000-Hour,None,7,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,6/15/2014,1000-Hour,None,7,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,7/1/2014,1000-Hour,None,6,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,7/15/2014,1000-Hour,None,8,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,8/15/2014,1000-Hour,None,7,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,9/1/2014,1000-Hour,None,6,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,9/15/2014,1000-Hour,None,7,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,4/15/2015,1000-Hour,None,34,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,5/1/2015,1000-Hour,None,16,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,5/15/2015,1000-Hour,None,22,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,6/1/2015,1000-Hour,None,10,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,6/15/2015,1000-Hour,None,9,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,7/15/2015,1000-Hour,None,7,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,8/1/2015,1000-Hour,None,10,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,8/15/2015,1000-Hour,None,7,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,9/1/2015,1000-Hour,None,8,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
628,10/1/2015,1000-Hour,None,12,Juanita,NOCC,Klamath NF,41.80166666666666,-122.1097222,5400
