STID,DATE,FUEL_TYPE,FUEL_VARIATION,PERCENT,NAME,GACC,GROUP,LAT,LON,ELE
1669,6/1/2017,1000-Hour,None,43,Lane Creek,NWCC,NW09-COF,48.6167,-118.2667,4400
1669,6/14/2017,1000-Hour,None,40,Lane Creek,NWCC,NW09-COF,48.6167,-118.2667,4400
1669,7/1/2017,1000-Hour,None,26,Lane Creek,NWCC,NW09-COF,48.6167,-118.2667,4400
1669,8/8/2017,1000-Hour,None,15,Lane Creek,NWCC,NW09-COF,48.6167,-118.2667,4400
1669,9/2/2017,1000-Hour,None,11,Lane Creek,NWCC,NW09-COF,48.6167,-118.2667,4400
1669,9/26/2017,1000-Hour,None,18,Lane Creek,NWCC,NW09-COF,48.6167,-118.2667,4400
