STID,DATE,FUEL_TYPE,FUEL_VARIATION,PERCENT,NAME,GACC,GROUP,LAT,LON,ELE
1669,6/3/2021,1000-Hour,None,14,Lane Creek,NWCC,NW09-COF,48.6167,-118.2667,4400
1669,6/17/2021,1000-Hour,None,19,Lane Creek,NWCC,NW09-COF,48.6167,-118.2667,4400
1669,6/28/2021,1000-Hour,None,11,Lane Creek,NWCC,NW09-COF,48.6167,-118.2667,4400
1669,7/6/2021,1000-Hour,None,8,Lane Creek,NWCC,NW09-COF,48.6167,-118.2667,4400
1669,7/13/2021,1000-Hour,None,7,Lane Creek,NWCC,NW09-COF,48.6167,-118.2667,4400
1669,7/27/2021,1000-Hour,None,6,Lane Creek,NWCC,NW09-COF,48.6167,-118.2667,4400
1669,8/19/2021,1000-Hour,None,16,Lane Creek,NWCC,NW09-COF,48.6167,-118.2667,4400
1669,8/30/2021,1000-Hour,None,14,Lane Creek,NWCC,NW09-COF,48.6167,-118.2667,4400
